user,first_open_date,first_open_hours,first_open_month,first_open_year,dayofweek,age,numscreens,minigame,used_premium_feature,enrolled,liked,enrolled_date,C_check,L_check,S_check,V_check,G_check
53596,2013-02-14,23,2,1,3,53,13,0,0,1,0,2013-02-14,0,0,0,1,1
124230,2013-03-24,22,3,1,6,28,15,0,0,1,1,2013-05-29,1,1,0,0,1
229047,2013-06-30,16,6,1,6,28,8,0,0,1,0,2013-06-30,0,1,0,1,1
136619,2013-04-01,11,4,1,0,31,25,0,0,1,0,2013-05-22,0,1,0,1,1
116811,2013-02-21,3,2,1,3,18,33,0,1,1,0,2013-02-21,1,1,1,1,1
305867,2012-12-27,22,12,0,3,42,66,0,0,1,0,2012-12-27,1,0,1,1,1
170136,2013-07-09,7,7,1,1,24,22,0,0,1,0,2013-07-09,0,0,0,1,1
250278,2013-04-30,18,4,1,1,22,45,1,1,0,0,,1,1,0,0,1
285027,2013-03-26,10,3,1,1,43,17,0,0,1,1,2013-03-26,0,0,0,1,1
73851,2013-03-05,21,3,1,1,50,14,0,0,1,1,2013-03-05,0,0,0,1,1
232465,2013-05-05,23,5,1,6,46,16,0,0,0,0,,0,0,0,1,1
188772,2013-05-23,18,5,1,3,39,34,1,0,1,0,2013-05-23,1,1,0,1,1
108952,2012-12-31,23,12,0,0,41,44,0,0,0,0,,1,1,1,1,1
198468,2013-06-29,17,6,1,5,49,13,0,0,1,0,2013-07-08,0,1,0,1,1
32801,2013-06-16,10,6,1,6,25,16,0,0,1,0,2013-06-20,0,1,0,1,0
238005,2013-06-06,13,6,1,3,45,21,0,1,0,0,,1,1,0,0,1
199158,2012-12-26,16,12,0,2,24,29,0,0,0,0,,1,1,0,1,1
271226,2012-12-29,16,12,0,5,33,11,1,0,1,0,2012-12-29,1,0,0,1,1
281508,2013-02-22,11,2,1,4,50,3,0,0,1,1,2013-02-23,0,0,0,0,0
306524,2013-02-10,3,2,1,6,29,6,0,0,0,0,,0,0,0,1,0
175259,2012-11-30,15,11,0,4,24,44,1,0,1,0,2013-07-07,1,1,1,1,1
297186,2012-12-28,18,12,0,4,47,18,0,1,0,0,,0,0,0,1,1
155878,2013-01-31,10,1,1,3,26,10,0,1,1,0,2013-01-31,1,1,0,1,0
182135,2012-12-08,23,12,0,5,44,9,0,1,1,0,2013-03-06,0,1,0,0,1
46126,2013-01-24,6,1,1,3,24,5,0,0,1,1,2013-01-24,0,1,0,0,0
107443,2013-03-31,22,3,1,6,16,29,0,0,1,0,2013-03-31,1,1,0,1,1
118416,2013-02-26,17,2,1,1,54,20,0,1,0,0,,1,1,0,0,1
341423,2013-05-12,21,5,1,6,34,13,0,1,0,0,,1,1,0,0,1
160626,2013-05-13,9,5,1,0,28,15,1,0,1,0,2013-05-13,1,1,0,1,1
100405,2013-06-21,4,6,1,4,43,24,0,0,1,0,2013-06-21,0,1,0,1,1
128888,2012-12-21,11,12,0,4,24,31,0,0,1,0,2012-12-21,0,0,1,1,1
92634,2013-03-13,11,3,1,2,18,36,0,0,1,0,2013-03-13,1,0,0,1,1
267695,2013-04-30,3,4,1,1,36,37,1,0,0,0,,1,1,0,1,1
29236,2012-12-22,9,12,0,5,48,36,0,0,0,0,,1,1,0,1,0
230530,2013-03-04,19,3,1,0,28,27,0,0,1,0,2013-03-04,1,0,0,1,1
143973,2013-01-13,3,1,1,6,21,8,0,0,0,0,,0,1,0,0,1
370727,2013-02-27,21,2,1,2,25,7,0,1,1,1,2013-02-27,0,0,0,0,1
133018,2013-06-03,11,6,1,0,30,20,0,0,1,0,2013-06-03,1,1,0,0,1
151582,2013-05-13,21,5,1,0,29,9,0,0,0,0,,0,1,0,1,1
297566,2013-04-07,16,4,1,6,23,22,0,0,1,0,2013-04-07,0,1,0,1,1
60228,2013-01-04,19,1,1,4,50,4,0,0,1,0,2013-01-21,0,0,0,0,0
237396,2013-02-08,16,2,1,4,33,10,0,0,0,0,,0,1,0,1,1
109856,2013-02-03,18,2,1,6,37,22,0,0,1,0,2013-02-03,1,1,0,1,1
86698,2013-06-06,3,6,1,3,40,22,0,0,0,0,,0,1,1,1,1
363038,2013-05-07,19,5,1,1,25,5,0,1,0,0,,0,1,0,0,1
178568,2013-05-25,17,5,1,5,24,15,0,0,0,0,,0,1,0,1,1
160220,2013-07-06,17,7,1,5,28,7,0,0,0,1,,0,1,0,1,0
290875,2013-03-01,2,3,1,4,32,5,0,0,1,0,2013-03-02,0,0,0,0,0
125696,2013-01-26,3,1,1,5,30,27,0,0,1,0,2013-01-26,0,1,0,1,1
272810,2013-05-03,19,5,1,4,20,24,0,0,0,0,,1,1,0,1,1
326894,2013-05-27,0,5,1,0,26,15,0,1,0,1,,1,0,0,0,1
131306,2013-07-08,12,7,1,0,29,31,0,0,1,0,2013-07-08,0,1,0,1,1
90792,2013-01-06,8,1,1,6,20,46,0,0,1,0,2013-05-25,1,1,1,1,1
319339,2013-02-22,16,2,1,4,45,2,0,0,1,0,2013-02-27,0,0,0,0,0
54550,2013-06-03,5,6,1,0,22,20,0,1,1,0,2013-06-03,0,1,0,1,0
84304,2013-02-10,0,2,1,6,56,17,1,0,1,1,2013-02-10,1,1,0,1,1
253671,2013-06-10,16,6,1,0,25,32,0,0,1,0,2013-06-10,0,1,0,1,1
24085,2012-12-09,18,12,0,6,33,7,0,0,0,0,,0,0,0,1,1
327287,2013-04-26,4,4,1,4,25,47,1,0,1,0,2013-04-26,1,1,0,0,1
240799,2013-04-08,9,4,1,0,19,7,0,0,0,0,,1,0,0,1,1
289549,2013-03-12,15,3,1,1,42,6,0,0,0,1,,1,0,0,0,0
173911,2013-02-19,2,2,1,1,34,13,0,0,1,0,2013-02-19,1,0,0,1,1
97134,2013-02-24,1,2,1,6,18,27,0,0,1,1,2013-02-24,0,1,0,1,1
135099,2013-06-20,13,6,1,3,21,10,0,0,0,0,,0,1,0,1,0
69956,2013-02-25,18,2,1,0,30,40,0,0,0,0,,1,1,0,1,1
80219,2012-12-23,4,12,0,6,29,16,0,0,0,0,,0,0,0,1,1
46563,2012-12-27,17,12,0,3,30,9,0,0,0,1,,0,1,0,0,1
294403,2013-06-15,5,6,1,5,25,1,0,0,1,0,2013-06-15,0,0,0,0,0
304249,2013-01-17,14,1,1,3,31,26,0,0,0,0,,1,1,0,0,1
372442,2013-02-22,20,2,1,4,42,16,0,0,1,1,2013-02-22,1,1,0,0,1
199441,2013-03-18,12,3,1,0,45,23,0,0,0,0,,0,0,0,1,1
97769,2012-12-29,3,12,0,5,24,55,0,0,0,0,,0,0,1,1,1
46254,2013-06-12,18,6,1,2,26,31,0,0,1,1,2013-06-12,0,1,0,1,1
130934,2013-04-01,19,4,1,0,40,20,0,0,0,0,,0,1,0,1,1
145884,2013-07-04,17,7,1,3,33,1,0,1,1,0,2013-07-05,0,0,0,0,0
101879,2012-12-27,10,12,0,3,24,11,0,0,0,1,,1,1,0,0,1
212023,2013-06-21,22,6,1,4,24,19,0,1,0,0,,0,1,0,1,1
41405,2013-02-18,9,2,1,0,21,29,0,0,1,1,2013-02-18,1,1,0,1,1
25668,2013-02-24,4,2,1,6,38,19,0,0,1,0,2013-03-22,0,0,0,0,1
250091,2012-12-30,19,12,0,6,27,8,0,0,0,0,,1,1,0,1,1
151896,2012-12-16,2,12,0,6,33,18,0,0,0,0,,0,1,1,1,1
90918,2013-06-14,21,6,1,4,28,49,0,0,1,0,2013-06-14,0,1,0,1,1
100779,2013-03-08,23,3,1,4,30,37,0,0,1,0,2013-03-08,0,1,0,1,1
344817,2013-05-12,18,5,1,6,40,8,0,0,1,0,2013-05-12,0,1,0,1,0
93997,2012-12-28,4,12,0,4,34,34,0,0,0,0,,1,1,1,1,1
167899,2013-04-27,3,4,1,5,21,4,0,0,0,0,,0,0,0,1,0
83349,2013-04-20,19,4,1,5,27,11,0,0,0,1,,0,1,0,1,1
58555,2012-12-28,18,12,0,4,24,5,0,0,0,0,,0,1,0,0,0
110036,2013-06-10,5,6,1,0,25,16,1,1,1,0,2013-06-10,1,0,0,1,1
60150,2013-01-15,21,1,1,1,32,6,0,1,0,0,,1,1,0,0,0
349074,2012-12-19,4,12,0,2,28,2,0,1,0,0,,0,1,0,0,0
312443,2013-06-24,12,6,1,0,27,6,0,0,0,1,,0,1,0,0,1
129912,2013-06-09,14,6,1,6,47,4,0,0,0,0,,0,1,0,0,1
191294,2013-07-07,21,7,1,6,31,29,0,1,1,0,2013-07-07,1,1,0,1,1
314758,2013-03-26,23,3,1,1,43,8,0,0,1,0,2013-03-27,1,0,0,1,1
229246,2013-01-04,22,1,1,4,38,36,0,0,1,0,2013-03-15,1,1,0,0,1
146769,2013-01-18,0,1,1,4,52,17,0,0,1,0,2013-01-18,1,1,0,1,1
116846,2013-02-20,2,2,1,2,30,5,0,0,1,0,2013-02-21,0,0,0,0,0
108317,2013-04-15,21,4,1,0,33,14,1,0,0,1,,1,0,0,1,1
265577,2013-05-22,15,5,1,2,41,9,0,0,0,1,,1,1,0,0,1
303849,2013-02-21,5,2,1,3,53,20,0,0,1,0,2013-02-21,0,0,0,1,1
50081,2013-05-23,22,5,1,3,21,71,0,0,1,0,2013-05-23,1,1,1,1,1
305100,2013-03-03,7,3,1,6,20,23,0,1,1,1,2013-03-03,0,0,0,1,1
354305,2013-02-15,6,2,1,4,20,23,0,0,1,0,2013-02-15,1,1,0,1,1
82975,2013-05-05,22,5,1,6,51,29,0,1,0,1,,1,1,0,0,0
182387,2013-05-23,14,5,1,3,49,5,0,0,0,0,,0,0,0,0,1
143289,2013-07-05,11,7,1,4,22,17,0,0,1,0,2013-07-05,1,1,0,1,1
222215,2013-03-12,5,3,1,1,34,40,0,0,1,1,2013-03-12,0,0,1,1,1
132805,2013-02-16,14,2,1,5,51,16,0,0,1,0,2013-02-16,0,0,0,1,1
109501,2013-06-16,15,6,1,6,42,10,0,1,1,0,2013-06-17,1,1,0,0,0
84649,2013-05-14,6,5,1,1,32,17,0,0,0,0,,0,1,0,0,1
55887,2012-12-18,22,12,0,1,38,1,0,0,0,1,,0,0,0,0,1
248996,2013-05-20,17,5,1,0,27,25,0,0,1,1,2013-05-20,1,1,0,1,0
120305,2013-06-22,0,6,1,5,24,41,0,0,1,0,2013-06-22,1,1,0,1,1
333789,2013-07-06,14,7,1,5,35,18,0,0,1,0,2013-07-08,0,1,0,1,1
14591,2013-06-12,15,6,1,2,30,28,0,0,1,0,2013-06-12,0,1,1,1,1
306073,2013-06-30,17,6,1,6,25,9,0,0,1,0,2013-06-30,1,1,0,1,0
64660,2013-04-05,18,4,1,4,42,9,0,0,1,0,2013-04-09,0,0,0,0,0
227985,2013-03-10,21,3,1,6,25,43,0,0,1,0,2013-03-10,1,1,1,1,1
308026,2013-02-22,3,2,1,4,33,50,0,0,1,0,2013-02-22,1,1,1,1,1
80022,2013-01-21,15,1,1,0,34,48,0,1,0,0,,1,1,0,0,1
286116,2012-11-24,4,11,0,5,19,3,0,0,1,0,2012-11-24,0,0,0,0,0
61152,2012-12-20,16,12,0,3,40,8,0,0,1,0,2012-12-22,1,1,0,0,0
173245,2013-04-21,18,4,1,6,21,6,1,0,1,0,2013-05-08,0,0,0,0,1
255305,2013-04-02,18,4,1,1,25,33,0,0,1,0,2013-04-02,1,1,0,1,1
261221,2013-01-26,16,1,1,5,32,78,0,0,1,0,2013-01-26,1,1,1,1,1
172518,2013-01-05,3,1,1,5,24,31,0,0,0,0,,0,1,0,1,1
315241,2013-05-20,0,5,1,0,19,37,0,0,1,0,2013-05-20,1,1,0,1,1
79289,2013-04-17,20,4,1,2,22,50,0,0,0,0,,1,1,1,1,1
71382,2012-12-10,4,12,0,0,50,7,0,1,0,0,,0,1,0,1,0
227752,2012-12-07,8,12,0,4,27,2,0,0,0,0,,0,0,0,0,0
40281,2013-02-14,0,2,1,3,32,5,0,0,1,1,2013-02-23,0,0,0,0,0
174301,2013-04-25,1,4,1,3,21,17,1,1,1,0,2013-04-25,0,1,0,1,1
103177,2013-06-15,6,6,1,5,20,34,0,1,1,0,2013-06-15,0,1,0,1,1
357997,2013-02-11,19,2,1,0,21,23,0,1,1,0,2013-02-11,1,0,0,1,1
182074,2013-04-11,14,4,1,3,22,31,0,0,1,0,2013-04-14,1,1,0,0,1
232610,2013-02-02,0,2,1,5,41,23,0,0,1,0,2013-05-28,1,1,0,0,1
51992,2013-06-13,19,6,1,3,39,6,0,0,0,0,,0,0,0,1,1
260017,2013-01-20,22,1,1,6,33,18,0,1,0,0,,1,1,1,0,1
220580,2013-04-30,0,4,1,1,17,13,1,0,0,1,,1,1,0,1,1
282697,2012-12-04,6,12,0,1,30,29,1,0,1,1,2012-12-04,1,1,0,1,1
96,2013-04-26,0,4,1,4,27,28,0,0,1,0,2013-04-26,1,1,0,1,1
195061,2013-02-19,5,2,1,1,35,17,0,0,1,0,2013-02-25,0,0,0,0,1
125356,2013-02-26,1,2,1,1,21,6,0,0,0,0,,0,0,0,1,1
246108,2013-01-17,20,1,1,3,23,5,0,0,1,0,2013-01-17,0,1,0,0,1
121756,2013-01-23,16,1,1,2,54,47,0,1,1,0,2013-01-23,1,1,0,1,1
303993,2013-05-25,21,5,1,5,29,8,0,0,1,0,2013-05-29,1,1,0,0,1
212840,2013-01-29,21,1,1,1,25,45,0,0,1,1,2013-01-29,1,1,1,1,1
306344,2013-02-23,14,2,1,5,47,31,0,0,1,0,2013-02-23,0,1,0,1,1
58743,2013-05-12,17,5,1,6,24,21,0,0,0,0,,1,1,0,1,1
53079,2013-06-24,21,6,1,0,53,18,0,0,1,0,2013-06-24,1,1,0,1,1
81258,2013-06-05,14,6,1,2,37,16,1,1,0,0,,1,1,1,0,0
193315,2013-03-01,12,3,1,4,24,16,0,0,1,0,2013-05-21,0,0,0,1,1
220487,2013-03-05,20,3,1,1,38,16,0,1,0,0,,0,1,0,0,0
322023,2013-07-05,15,7,1,4,25,4,0,1,0,1,,0,1,0,0,0
236797,2013-06-09,23,6,1,6,44,8,0,1,1,0,2013-06-11,1,1,0,0,0
295992,2013-06-01,21,6,1,5,21,22,0,0,1,0,2013-06-01,1,0,0,1,1
81478,2013-06-03,15,6,1,0,19,23,0,0,1,0,2013-06-03,0,1,0,1,1
128664,2013-05-05,23,5,1,6,19,17,0,0,1,0,2013-05-05,1,1,0,1,1
357814,2013-06-22,2,6,1,5,28,10,0,1,1,0,2013-06-22,1,1,0,0,0
314520,2013-05-30,14,5,1,3,19,30,0,1,1,1,2013-05-30,1,1,0,1,1
268240,2013-01-26,0,1,1,5,19,23,0,0,1,1,2013-01-26,1,1,0,0,1
358021,2012-12-16,8,12,0,6,28,7,0,0,0,0,,0,0,0,1,1
199179,2013-06-08,17,6,1,5,22,9,0,0,0,0,,1,1,0,0,1
88442,2012-12-26,20,12,0,2,30,27,0,1,0,0,,1,1,0,0,1
363689,2013-02-13,18,2,1,2,48,13,0,1,1,0,2013-02-13,0,0,0,1,0
350023,2013-02-07,20,2,1,3,30,34,0,0,1,0,2013-02-07,1,0,0,1,1
293783,2013-01-27,17,1,1,6,27,27,1,1,0,0,,1,1,1,1,1
216902,2013-01-26,23,1,1,5,25,36,0,0,0,0,,0,1,0,1,1
312127,2013-01-14,3,1,1,0,33,6,0,0,0,1,,0,0,0,1,1
70872,2013-01-30,15,1,1,2,26,16,0,1,1,0,2013-01-30,1,0,0,1,1
52800,2013-06-04,19,6,1,1,24,2,0,0,1,0,2013-06-05,0,0,0,0,0
171845,2013-06-09,0,6,1,6,28,8,0,0,1,1,2013-06-09,0,0,0,0,1
109527,2013-06-26,18,6,1,2,21,23,0,0,1,0,2013-06-26,0,0,0,1,1
124855,2013-01-15,13,1,1,1,22,3,0,0,1,0,2013-01-15,1,0,0,0,0
171438,2013-02-18,10,2,1,0,51,20,0,0,1,1,2013-02-18,0,0,0,1,1
267056,2013-04-18,1,4,1,3,29,85,0,0,0,0,,1,1,1,1,1
303696,2013-01-20,1,1,1,6,21,3,0,0,0,0,,1,0,0,0,0
366386,2013-05-27,20,5,1,0,28,62,0,0,1,1,2013-05-27,1,1,1,1,1
188615,2013-05-16,19,5,1,3,23,7,0,0,1,0,2013-05-24,1,0,0,1,1
116019,2012-12-29,2,12,0,5,28,12,0,1,0,1,,1,1,0,0,0
218693,2012-11-25,0,11,0,6,34,28,1,0,1,0,2013-01-16,1,1,1,1,1
94082,2013-05-19,8,5,1,6,26,10,0,1,1,0,2013-05-19,0,0,0,0,1
278555,2013-05-12,7,5,1,6,26,5,0,0,1,0,2013-05-12,0,0,0,0,0
297687,2013-04-22,10,4,1,0,30,1,0,0,1,0,2013-04-22,0,0,0,0,0
192698,2013-06-17,16,6,1,0,29,53,0,1,0,0,,1,1,0,1,1
274050,2013-02-23,21,2,1,5,25,35,0,0,1,0,2013-02-23,0,1,0,1,1
328398,2013-07-08,7,7,1,0,29,14,0,0,0,0,,1,1,0,0,1
16313,2013-06-22,15,6,1,5,20,25,0,0,0,0,,1,1,0,1,1
191179,2013-06-01,22,6,1,5,19,17,0,0,1,1,2013-06-01,0,0,0,1,1
254584,2013-01-22,2,1,1,1,24,9,1,0,1,1,2013-01-22,1,0,0,1,1
193102,2013-06-25,16,6,1,1,47,7,0,0,0,1,,0,1,0,0,0
35043,2013-02-03,21,2,1,6,19,7,0,0,0,0,,0,0,0,1,1
789,2013-06-15,23,6,1,5,22,21,0,0,1,0,2013-06-15,0,1,0,1,1
34147,2013-01-01,2,1,1,1,42,7,0,0,0,0,,0,1,0,0,1
30744,2013-05-27,3,5,1,0,55,12,0,0,1,0,2013-05-27,0,0,0,1,1
9609,2013-02-17,3,2,1,6,40,30,0,0,1,0,2013-02-17,1,0,0,1,1
371373,2013-01-16,9,1,1,2,25,26,1,1,0,0,,1,1,0,0,1
88519,2012-12-08,4,12,0,5,28,54,0,0,0,0,,1,1,1,1,1
165325,2013-04-16,14,4,1,1,25,25,0,0,0,1,,0,1,0,1,1
141241,2013-03-10,14,3,1,6,37,13,0,0,1,0,2013-03-17,0,0,0,1,1
153977,2013-06-21,22,6,1,4,48,49,0,0,1,0,2013-06-21,1,1,0,1,1
308856,2013-05-11,22,5,1,5,28,13,0,0,1,0,2013-05-13,0,0,0,0,1
19993,2013-05-05,2,5,1,6,25,24,0,0,1,0,2013-05-05,0,1,0,1,1
131036,2013-06-04,2,6,1,1,19,36,0,0,1,0,2013-06-04,1,1,0,1,1
220170,2013-05-18,13,5,1,5,20,6,0,0,0,1,,0,1,0,0,1
303663,2013-07-05,16,7,1,4,28,5,0,0,0,0,,0,0,0,0,0
332775,2012-12-28,18,12,0,4,53,11,0,0,1,0,2012-12-28,1,0,0,1,1
266484,2013-04-27,12,4,1,5,25,24,0,0,1,0,2013-04-27,0,1,0,1,1
298146,2012-12-24,0,12,0,0,25,9,0,0,1,0,2012-12-24,0,0,0,0,0
17604,2013-06-15,17,6,1,5,24,8,1,0,1,0,2013-06-16,1,1,0,0,1
116822,2013-03-08,17,3,1,4,19,4,0,0,1,0,2013-03-08,0,0,0,0,0
10157,2013-02-22,19,2,1,4,22,48,0,0,0,1,,1,1,0,0,1
42970,2013-03-02,2,3,1,5,17,7,0,0,0,0,,0,0,0,0,1
56705,2013-03-24,3,3,1,6,20,28,0,0,1,0,2013-03-24,1,1,0,1,1
26700,2013-07-05,15,7,1,4,52,29,0,1,1,0,2013-07-05,1,0,0,1,1
226370,2013-06-27,21,6,1,3,26,4,1,0,1,0,2013-06-28,0,0,0,0,0
137591,2013-03-18,17,3,1,0,33,29,1,0,0,0,,1,1,1,0,1
320326,2012-12-14,5,12,0,4,33,13,0,0,0,0,,0,0,0,1,0
242912,2013-06-17,22,6,1,0,26,19,0,0,1,0,2013-06-17,1,1,0,1,0
79609,2013-01-18,15,1,1,4,37,11,0,0,1,0,2013-03-22,0,1,0,0,1
180505,2013-03-31,20,3,1,6,44,37,0,0,0,0,,1,1,0,1,1
62723,2013-05-26,6,5,1,6,25,70,1,0,1,0,2013-05-26,1,1,1,1,1
116573,2013-06-29,19,6,1,5,24,10,0,0,0,1,,1,1,0,0,0
278671,2013-05-31,12,5,1,4,20,21,0,0,1,0,2013-05-31,1,1,0,1,1
309739,2012-12-16,3,12,0,6,48,22,0,0,1,0,2012-12-16,1,1,0,1,1
111770,2013-03-10,20,3,1,6,45,15,0,0,1,0,2013-03-11,0,0,0,1,1
30567,2012-12-26,13,12,0,2,46,8,0,0,1,1,2013-03-03,1,1,0,0,0
197411,2012-12-11,14,12,0,1,25,27,0,0,0,1,,1,0,0,0,0
77449,2012-12-18,22,12,0,1,28,22,0,0,1,0,2012-12-18,1,0,0,1,1
199331,2012-12-27,14,12,0,3,23,11,1,0,1,0,2012-12-27,0,0,0,1,0
302983,2012-12-24,0,12,0,0,17,22,0,1,1,0,2012-12-24,1,0,0,1,1
181640,2013-01-08,20,1,1,1,29,1,0,0,0,0,,0,0,0,0,0
287414,2012-12-16,22,12,0,6,30,3,0,0,1,0,2012-12-17,1,0,0,0,0
367108,2013-01-10,18,1,1,3,29,11,0,0,0,0,,1,1,0,1,1
112215,2013-07-01,19,7,1,0,25,19,1,0,1,0,2013-07-08,1,1,0,0,1
155768,2013-05-30,19,5,1,3,32,15,0,0,1,1,2013-05-30,1,1,0,1,0
237867,2012-12-31,0,12,0,0,19,10,0,0,0,0,,0,1,0,0,0
220230,2012-12-31,15,12,0,0,33,11,1,0,1,0,2013-01-02,0,1,0,1,1
280420,2013-02-20,20,2,1,2,35,25,0,0,1,1,2013-02-26,1,1,0,1,1
234107,2013-02-02,2,2,1,5,26,22,0,0,0,0,,0,1,0,1,1
244737,2013-06-10,17,6,1,0,26,22,0,1,1,0,2013-06-10,1,0,0,1,1
122894,2013-02-24,5,2,1,6,26,3,0,0,1,0,2013-03-15,0,0,0,0,0
58072,2013-07-02,1,7,1,1,27,11,0,0,0,1,,0,0,0,1,1
134567,2013-06-06,1,6,1,3,21,23,0,0,1,0,2013-06-06,0,1,0,1,1
93816,2013-06-26,18,6,1,2,18,37,0,0,1,0,2013-06-26,1,1,0,1,1
363646,2013-02-21,18,2,1,3,38,3,0,0,0,1,,0,0,0,0,0
17398,2012-12-12,22,12,0,2,36,73,0,0,1,0,2012-12-13,0,1,0,1,1
231902,2013-04-06,13,4,1,5,25,4,0,0,0,0,,0,1,0,0,0
152270,2013-05-04,17,5,1,5,38,68,0,1,1,0,2013-05-04,1,1,0,1,1
4332,2013-02-28,10,2,1,3,26,8,0,0,1,0,2013-02-28,0,0,0,1,1
196506,2012-12-09,22,12,0,6,24,4,0,0,0,0,,0,0,0,0,0
157131,2012-11-24,9,11,0,5,45,39,0,0,1,1,2012-11-24,1,1,0,1,1
105526,2013-04-03,23,4,1,2,30,8,1,0,0,0,,1,1,0,1,0
264643,2013-03-07,5,3,1,3,37,1,0,0,1,0,2013-03-12,0,0,0,0,0
71978,2013-01-19,4,1,1,5,30,25,0,1,1,1,2013-01-19,1,1,0,1,1
367425,2013-06-28,20,6,1,4,23,18,0,0,0,0,,1,1,0,1,1
22040,2013-05-30,18,5,1,3,27,20,0,0,1,0,2013-05-30,1,0,0,1,1
58716,2013-06-19,20,6,1,2,38,25,0,0,1,0,2013-06-19,0,0,0,1,1
244385,2013-01-14,21,1,1,0,33,15,0,0,0,1,,0,1,0,0,1
325912,2013-04-19,3,4,1,4,18,4,0,0,0,0,,0,0,0,0,1
342943,2013-04-19,13,4,1,4,18,12,0,1,1,0,2013-04-19,0,1,0,1,0
1575,2013-05-22,9,5,1,2,25,37,0,0,1,0,2013-05-25,1,1,0,1,1
249933,2013-01-27,6,1,1,6,34,16,0,0,1,0,2013-03-23,1,1,0,1,1
224936,2013-05-09,14,5,1,3,27,24,0,0,1,0,2013-05-09,1,1,0,1,1
234876,2013-05-14,22,5,1,1,41,50,0,0,1,0,2013-05-14,1,1,0,1,1
153181,2013-01-03,13,1,1,3,45,35,0,0,0,0,,0,1,1,1,1
84441,2013-04-13,16,4,1,5,22,4,0,0,1,0,2013-04-13,0,0,0,0,1
287654,2013-05-25,22,5,1,5,20,6,0,0,1,0,2013-05-25,0,0,0,0,1
204404,2013-06-11,22,6,1,1,29,8,0,0,1,0,2013-06-12,1,0,0,1,1
251524,2013-05-23,20,5,1,3,49,31,1,0,1,0,2013-05-23,1,1,0,1,1
10236,2013-06-11,21,6,1,1,26,7,0,0,1,0,2013-06-11,1,0,0,1,0
152510,2012-11-24,15,11,0,5,36,40,0,0,0,0,,1,1,1,1,1
259509,2013-03-26,10,3,1,1,24,44,0,0,1,0,2013-03-26,1,1,0,1,1
329682,2013-02-26,17,2,1,1,22,31,0,0,1,0,2013-02-26,1,1,0,1,1
287863,2013-07-01,2,7,1,0,50,69,0,0,0,0,,1,1,0,0,1
90619,2013-04-16,19,4,1,1,39,4,1,0,0,1,,0,0,0,1,0
171452,2013-03-27,1,3,1,2,46,3,0,0,0,0,,0,1,0,0,0
228563,2013-04-29,8,4,1,0,29,20,1,0,1,0,2013-05-20,0,0,0,1,1
244745,2013-07-05,22,7,1,4,30,35,1,1,1,0,2013-07-05,1,1,0,1,1
72964,2013-05-04,4,5,1,5,44,53,0,0,1,0,2013-05-04,1,1,1,1,1
283261,2013-03-16,14,3,1,5,20,30,0,0,1,0,2013-03-16,0,0,0,1,1
281412,2013-07-02,1,7,1,1,23,36,0,0,0,0,,0,1,0,1,1
286602,2013-05-31,20,5,1,4,43,16,0,0,0,0,,1,1,0,0,1
173023,2013-02-14,10,2,1,3,38,8,0,0,1,0,2013-02-15,0,0,0,1,1
150483,2013-01-14,20,1,1,0,38,16,0,0,1,0,2013-01-14,1,1,0,1,1
84713,2013-01-24,2,1,1,3,21,11,0,0,1,0,2013-01-27,0,1,0,1,1
77200,2013-04-08,2,4,1,0,21,26,0,0,1,0,2013-04-08,1,1,0,1,1
295478,2013-02-08,1,2,1,4,24,32,0,0,1,0,2013-02-08,1,1,0,1,1
23331,2013-06-30,2,6,1,6,47,31,0,1,0,0,,0,0,0,1,1
333920,2012-12-11,12,12,0,1,43,29,0,0,1,0,2012-12-11,0,1,0,1,1
31749,2012-12-15,8,12,0,5,39,2,0,0,1,0,2013-06-21,0,0,0,0,0
13065,2013-02-12,1,2,1,1,50,1,0,0,0,0,,0,0,0,0,0
85807,2013-04-12,10,4,1,4,37,30,0,0,0,0,,1,1,0,1,1
156286,2012-12-31,20,12,0,0,32,14,0,0,0,0,,0,1,0,1,0
210561,2013-06-19,17,6,1,2,28,22,0,1,1,0,2013-06-19,0,1,0,1,1
134796,2013-01-01,4,1,1,1,17,3,0,0,0,0,,0,0,0,1,0
101613,2013-03-17,4,3,1,6,22,31,0,0,1,0,2013-03-31,1,1,1,1,1
358396,2013-07-09,2,7,1,1,26,10,0,0,1,0,2013-07-09,1,1,0,0,1
251736,2013-04-28,19,4,1,6,26,2,0,0,0,0,,0,0,0,1,0
255012,2013-07-08,19,7,1,0,22,37,0,0,1,0,2013-07-08,0,1,0,1,1
239891,2013-05-08,1,5,1,2,20,17,0,0,1,0,2013-05-08,1,0,0,1,1
368069,2013-03-03,0,3,1,6,33,16,0,0,1,0,2013-03-03,0,0,0,1,0
200745,2012-12-31,17,12,0,0,43,24,0,0,0,0,,1,1,0,1,1
116473,2013-06-08,11,6,1,5,28,6,0,0,1,0,2013-06-10,0,0,0,0,1
196844,2013-03-15,6,3,1,4,20,5,0,0,1,0,2013-03-15,0,0,0,0,1
208439,2013-05-14,19,5,1,1,35,4,0,0,0,0,,0,0,0,1,0
359595,2012-12-28,16,12,0,4,35,23,0,1,0,0,,1,1,0,1,1
285201,2013-04-14,11,4,1,6,38,8,0,0,1,0,2013-04-14,0,1,0,0,0
272139,2013-03-05,21,3,1,1,22,16,0,0,1,0,2013-03-05,1,0,0,1,1
326994,2013-01-28,3,1,1,0,19,6,0,0,0,0,,0,0,0,1,1
